id;item;response;rater1;rater2;rater3;rater4;raterm
2065;box;Build a spaceship  use it as a sled  a makeshift tent when camping  to make a robot costume;2;1;2;1;1,5
2066;box;a mask;1;1;2;3;1,75
2066;box;a sled;1;1;2;1;1,25
2066;box;a very ineffective helmet;1;2;3;3;2,25
2066;box;a source of cardboard to make other things;1;1;2;1;1,25
2066;box;A shadow that can be hung on the wall;2;2;2;3;2,25
2066;box;A miniature house for a small pet;2;1;1;2;1,5
2066;box;something to put heavy things in and slide them across the floor more easily;3;1;1;3;2
2067;box;desk;1;1;1;2;1,25
2067;box;doghouse;1;1;1;1;1
2067;box;sled;1;1;1;1;1
2067;box;play fort;1;1;1;1;1
2067;box;punching bag;2;3;2;3;2,5
2067;box;writing to do lists;1;1;2;3;1,75
2067;box;target practice;2;1;2;2;1,75
2068;box;bed;1;1;1;1;1
2068;box;Car;1;1;1;2;1,25
2068;box;purse;1;1;2;1;1,25
2068;box;playhouse;1;1;1;1;1
2068;box;earring;2;1;2;2;1,75
2071;box;window;1;1;2;2;1,5
2071;box;hat;1;1;1;1;1
2071;box;table;1;1;1;1;1
2071;box;shoes;1;1;1;1;1
2071;box;fort;1;1;1;1;1
2071;box;canvas;1;1;1;2;1,25
2071;box;chair;1;1;1;1;1
2071;box;stage;2;2;2;3;2,25
2071;box;cave;2;1;2;2;1,75
2071;box;boat;1;1;1;2;1,25
2071;box;shield;1;1;2;2;1,5
2071;box;candle holder;2;2;2;3;2,25
2071;box;projector when you cut out the hole;3;4;2;4;3,25
2072;box;Home;1;1;1;1;1
2072;box;Plate;2;1;2;1;1,5
2072;box;Food;1;1;2;1;1,25
2072;box;Make a play town for small animals;2;1;2;4;2,25
2072;box;Wings;2;2;2;2;2
2072;box;Casket;2;2;2;2;2
2072;box;Marker;1;1;2;2;1,5
2072;box;Art;1;1;1;1;1
2072;box;Dance on;1;1;2;3;1,75
2072;box;Clock;2;2;2;2;2
2072;box;Clothes;1;1;1;1;1
2072;box;Patterns;1;1;2;1;1,25
2072;box;Filter;3;3;2;3;2,75
2072;box;Shovel;1;2;2;3;2
2072;box;Elephant ears;4;3;3;4;3,5
2072;box;Pizza tray;2;2;2;3;2,25
2072;box;Design weaponry;1;1;1;2;1,25
2072;box;Make hats;1;1;1;2;1,25
2073;box;hat;1;1;1;1;1
2073;box;storage;1;1;1;1;1
2073;box;poster;2;1;2;2;1,75
2073;box;a clubhouse;1;1;2;2;1,5
2073;box;costume;1;1;1;2;1,25
2073;box;chair;1;1;1;1;1
2073;box;sled;1;1;1;1;1
2073;box;ottoman;2;1;1;2;1,5
2073;box;flower pot;2;2;2;2;2
2073;box;step stool;1;1;1;1;1
2073;box;dog pen;1;1;1;1;1
2074;box;Fort;1;1;1;1;1
2074;box;Stool;1;1;1;1;1
2074;box;Costume;1;1;1;2;1,25
2074;box;Painting Canvas;1;1;2;2;1,5
2074;box;Foot Rest;1;1;1;1;1
2075;box;using it as notebook paper;1;1;2;2;1,5
2075;box;rolling the down the hill so it can be chased by a dog;1;3;2;3;2,25
2075;box;using the as an imaginary space ship into space;2;1;1;2;1,5
2075;box;using the as a sled;1;1;1;1;1
2075;box;using the as a jacket;1;2;2;2;1,75
2075;box;using the  as a hat;1;2;1;1;1,25
2075;box;using pieces of the to incorporate in mixed medium art;1;2;2;3;2
2076;box;home;1;1;1;1;1
2076;box;gift;1;1;1;1;1
2076;box;storage;1;1;1;1;1
2076;box;seat;1;1;1;1;1
2076;box;collecting;1;1;2;1;1,25
2076;box;cooking;1;1;2;2;1,5
2076;box;cooking;1;1;2;2;1,5
2076;box;idea;1;1;1;1;1
2076;box;decorating;1;1;1;1;1
2076;box;steps;1;1;1;1;1
2076;box;shelter;1;1;1;1;1
2076;box;gathering;1;1;1;1;1
2076;box;transporting;1;2;1;1;1,25
2076;box;sandbox;2;2;2;3;2,25
2076;box;separation;2;1;1;2;1,5
2076;box;organizing;1;1;1;1;1
2076;box;shielding;1;1;2;2;1,5
2076;box;height adjustment;1;2;2;2;1,75
2077;box;an easel;2;1;2;3;2
2078;box;Hide away messy/ugly things;1;1;2;2;1,5
2078;box;use the cardboard for a photo lighting project;3;2;3;3;2,75
2078;box;Cat home;1;1;1;1;1
2078;box;A poor person TV stand;1;1;2;3;1,75
2079;box;hat;1;1;1;1;1
2079;box;storage;1;1;1;1;1
2079;box;cage;1;1;1;1;1
2079;box;shelf;2;1;1;2;1,5
2079;box;suitcase;1;1;1;2;1,25
2079;box;chair;1;1;1;1;1
2079;box;present;1;1;1;1;1
2079;box;diorama;2;3;2;3;2,5
2079;box;pedestal;1;1;2;2;1,5
2079;box;incense;2;2;1;2;1,75
2079;box;lunchbox;1;1;1;1;1
2079;box;trashcan;1;1;1;1;1
2079;box;lampshade;2;2;2;3;2,25
2079;box;collage material;1;2;2;3;2
2079;box;dark place;1;1;3;1;1,5
2079;box;trophy case;2;2;2;3;2,25
2079;box;doll house;2;1;2;2;1,75
2079;box;homemade paper;2;1;2;2;1,75
2080;box;A cardboard place to live after college  a hat  a storage place for more    an obstacle  a sled  a hiding place;1;2;3;2;2
2081;box;door;1;1;2;1;1,25
2081;box;fan;2;2;2;3;2,25
2081;box;fort;1;1;1;1;1
2081;box;flooring;1;1;2;2;1,5
2081;box;lamp shade;2;2;2;3;2,25
2081;box;magic trick;1;1;1;2;1,25
2081;box;play pen;1;1;1;2;1,25
2081;box;cat bed;1;1;1;1;1
2081;box;school project;1;1;1;1;1
2081;box;fake car;1;1;1;2;1,25
2081;box;fake computer;1;1;2;2;1,5
2082;box;storage;1;1;1;1;1
2082;box;television;2;1;1;1;1,25
2082;box;house;1;1;1;1;1
2082;box;library;2;1;1;2;1,5
2082;box;art;1;1;1;1;1
2082;box;bookshelf;2;1;1;2;1,5
2082;box;clothing;1;1;1;1;1
2082;box;bathtub;1;1;2;2;1,5
2082;box;wallpaper;1;1;2;3;1,75
2082;box;skateboard;2;1;2;2;1,75
2082;box;secret getaway;2;2;3;3;2,5
2082;box;rocket ship;2;1;2;2;1,75
2082;box;doll house;2;1;2;2;1,75
2082;box;hiding place;1;1;2;2;1,5
2082;box;dog house;1;1;1;1;1
2082;box;time machine;2;1;2;2;1,75
2083;box;Storm shelter for a mouse;3;3;2;4;3
2083;box;Untrustworthy boat;1;2;2;3;2
2083;box;Stepping stool for a little person;1;1;1;1;1
2083;box;Hiding place for a birthday present;1;1;2;2;1,5
2083;box;House for a family of cardboard people;2;3;3;3;2,75
2083;box;Personal space measurer;2;3;2;3;2,5
2083;box;Storage for a smaller;1;1;1;1;1
2084;box;using it as a Frisbee;1;1;2;2;1,5
2084;box;coloring room;1;1;3;3;2
2084;box;playing catch;1;1;2;2;1,5
2084;box;dropping it off a building;1;1;2;2;1,5
2084;box;using it as a shield;1;1;2;2;1,5
2084;box;smoking inside it;2;1;2;2;1,75
2084;box;make it your home;1;1;1;1;1
2085;box;shoes;1;1;1;1;1
2085;box;fort;1;1;1;1;1
2085;box;shelves;2;1;1;2;1,5
2085;box;color on it;1;1;1;2;1,25
2085;box;furniture;1;1;1;1;1
2085;box;art;1;1;1;1;1
2085;box;clothes;1;1;1;1;1
2085;box;tunnel;2;1;2;2;1,75
2085;box;plate/bowl;2;1;2;1;1,5
2085;box;use it as a stool;1;1;1;1;1
2085;box;arts and crafts;1;1;1;1;1
2085;box;holds things;1;1;1;1;1
2085;box;hide things;1;1;2;2;1,5
2085;box;make tools;1;1;2;2;1,5
2085;box;cover things up;1;2;1;1;1,25
2085;box;use it as a ball;1;1;2;1;1,25
2086;box;tv;2;1;1;2;1,5
2086;box;you can kick it around like a ball;1;1;2;1;1,25
2086;box;you can make a fort out of it;1;2;1;1;1,25
2086;box;car;1;1;1;2;1,25
2086;box;spaceship;1;1;1;2;1,25
2086;box;use it to take out your aggression by completely mutilating the and stomping on it;2;1;2;3;2
2086;box;you can use it as a chair long as you put something sturdy under it;2;2;1;1;1,5
2086;box;practice your balance by balancing the  on your head;4;2;3;4;3,25
2086;box;exercise by jumping in and out of the;2;2;1;1;1,5
2086;box;hide and seek;1;1;2;2;1,5
2086;box;you can turn it into dices;3;4;3;3;3,25
2087;box;table;1;1;1;1;1
2087;box;food;1;1;2;1;1,25
2087;box;furniture;1;1;1;1;1
2087;box;plane;1;1;2;2;1,5
2087;box;clothing;1;1;1;1;1
2087;box;Spaceship;1;1;1;2;1,25
2087;box;skyscraper;1;2;2;2;1,75
2087;box;dispensers;2;1;2;3;2
2087;box;shield;1;1;2;2;1,5
2087;box;Teleporting;1;1;3;2;1,75
2087;box;Imagination ship;2;1;3;2;2
2087;box;smart house;1;1;3;2;1,75
2088;box;Put your head in it for meditation;2;3;2;4;2,75
2088;box;Cut the edges to make a prism like shape and make a chandelier out of it;3;5;3;4;3,75
2088;box;Grow plants in it;2;2;2;2;2
2088;box;Cut it up into slices to make mats;1;2;2;3;2
2089;box;desk;1;1;1;2;1,25
2089;box;shoes;1;1;1;1;1
2089;box;closet;1;1;1;2;1,25
2089;box;house;1;1;1;1;1
2089;box;dress;1;1;2;2;1,5
2089;box;canvas;1;1;1;2;1,25
2089;box;bowl;1;1;1;2;1,25
2089;box;helmet;1;1;2;2;1,5
2089;box;pillow;1;1;2;2;1,5
2089;box;backpack;2;1;2;2;1,75
2089;box;balloon;2;1;3;2;2
2089;box;sled;1;1;1;1;1
2089;box;A pedestal;1;1;2;1;1,25
2089;box;dart board;4;3;3;3;3,25
2089;box;frisbee;1;2;2;3;2
2089;box;hiding spot;1;1;2;2;1,5
2089;box;wall art;1;2;2;1;1,5
2089;box;craft supplies;1;1;1;2;1,25
2089;box;boxing practice;2;2;2;2;2
2090;box;Some people could find it interesting to make a hat out of it because the flaps could look like a ball cap and then you could decorate it as much as you wanted to;2;2;1;2;1,75
2090;box;You can make a house out of a big like the refrigerator one  and carving a door and windows out of it Then you could decorate as much as you want my brother and I have done this in the past;2;2;1;2;1,75
2091;box;Cut it up and make signs out of the;1;1;1;2;1,25
2091;box;Use a as a footrest;1;1;1;2;1,25
2091;box;Use a as a doorstop;1;1;1;1;1
2091;box;Use a as a storage space;1;1;1;1;1
2091;box;Use it as a laundry hamper;1;1;1;2;1,25
2091;box;Use it as a table by taping it up;1;1;1;1;1
2091;box;Use it to build a fort for kids to play;1;1;1;1;1
2091;box;Use it as a step stool;1;1;1;1;1
2091;box;Use it as a chair;1;1;1;1;1
2091;box;Use it to move;1;1;1;1;1
2092;box;Cement block mold;2;3;3;3;2,75
2092;box;Mini garden;2;2;2;3;2,25
2092;box;Makeshift sled;1;1;1;1;1
2092;box;A serving dish;2;1;2;2;1,75
2092;box;A bed for a pet;1;1;1;1;1
2093;box;Use it as a painting canvas;1;2;2;2;1,75
2093;box;Use it to tape to the bottom of shoes so they don't get messed up;2;3;1;3;2,25
2093;box;Cover windshield from snow;5;4;2;2;3,25
2093;box;Use it to fold clothes neatly;1;1;2;3;1,75
2093;box;Use it to iron on;2;2;2;3;2,25
2094;box;table;1;1;1;1;1
2094;box;seat;1;1;1;1;1
2094;box;cell phone speaker;3;2;2;3;2,5
2094;box;dog bath tub;2;1;1;3;1,75
2094;box;ant farm;3;3;2;3;2,75
2094;box;protection;2;1;2;2;1,75
2094;box;soundproofing;4;2;3;3;3
2095;box;something to cross mud;3;2;2;3;2,5
2095;box;shelf for a flower pot;2;2;1;3;2
2095;box;sled;1;1;1;1;1
2095;box;stencil;1;2;2;3;2
2095;box;soggy boat;1;2;2;3;2
2095;box;mouse house;2;1;2;1;1,5
2096;box;Tupperware replacement for storing food;1;2;1;2;1,5
2096;box;a replacement for a tortoise shell;3;3;2;4;3
2096;box;a bath tub;2;1;2;2;1,75
2096;box;a replacement for a shoe;1;1;2;1;1,25
2097;box;A wooden could be used as a boat for a small child;1;1;2;3;1,75
2097;box;A refrigerator  could be a rocket ship;3;1;2;3;2,25
2097;box;If it has a lid  it could be a talking if one drew a face on it;1;2;2;3;2
2097;box;If its a wooden  it can be used as a shelving unit on a wall;2;1;1;3;1,75
2097;box;A small jewelry should be a bed for a mouse;2;2;3;4;2,75
2098;box;fence;1;1;2;3;1,75
2098;box;put wheels on it and make it a wheelbarrow;3;3;2;4;3
2098;box;solar eclipse viewer;3;2;2;4;2,75
2098;box;umbrella;1;1;1;2;1,25
2098;box;cat toy;1;1;1;2;1,25
2098;box;place to hide;1;1;2;2;1,5
2099;box;kick it as hard as you can  you'll never know where it will bounce;1;1;2;2;1,5
2099;box;pretend its a racecar;1;1;1;2;1,25
2099;box;tape it up as a makeshift basketball hoop  got to cut the bottom out;3;2;2;3;2,5
2099;box;cut off the flaps and use them as wings;2;2;2;3;2,25
2099;box;Pretend spaceship;2;1;2;2;1,75
2099;box;wear it on your back like a turtle;3;3;3;2;2,75
2099;box;cut the bottom out and wear it as armor;1;1;2;2;1,5
2099;box;put a little  on the end of each hand to feel like an old videogame character;3;4;4;4;3,75
2099;box;hide inside it to scare people;1;1;2;2;1,5
2099;box;tape it up and you can mail yourself somewhere;2;1;3;3;2,25
2099;box;cut eyeholes out and its a helmet;1;1;2;3;1,75
2100;box;base for a sand castle;2;3;2;3;2,5
2100;box;Hat for the tin man;2;2;2;3;2,25
2100;box;a computer parts storage;1;1;1;1;1
2100;box;sled;1;1;1;1;1
2100;box;shield;1;1;2;2;1,5
2100;box;a canoe;2;2;1;3;2
2100;box;container to hold birds feathers;1;1;2;3;1,75
2100;box;Paneling for a tiny home;2;2;2;4;2,5
2100;box;a base for a voltaic cell;2;4;3;3;3
2100;box;if tied on  a tool to keep your feet dry when walking through puddles;2;2;2;3;2,25
2101;box;Desk;1;1;1;2;1,25
2101;box;Something to step on for reaching;1;1;1;1;1
2101;box;Puppet show stage;2;3;2;3;2,5
2101;box;Costume;1;1;1;2;1,25
2101;box;Wire organizer;2;2;1;2;1,75
2101;box;A house for a cat;1;1;1;1;1
2101;box;Living room coffee table;1;1;1;2;1,25
2102;box;floatie;3;3;2;3;2,75
2102;box;hat;1;1;1;1;1
2102;box;toys;1;1;1;1;1
2102;box;shoes;1;1;1;1;1
2102;box;seat;1;1;1;1;1
2102;box;jewelry;1;1;1;1;1
2102;box;bed;1;1;1;1;1
2102;box;House;1;1;1;1;1
2102;box;car;1;1;1;2;1,25
2102;box;Wings;2;2;2;2;2
2102;box;clothes;1;1;1;1;1
2102;box;sled;1;1;1;1;1
2102;box;ice skating;1;2;2;3;2
2102;box;surfboard;2;2;2;3;2,25
2102;box;step ladder;1;1;1;1;1
2102;box;prosthetic limb;3;3;3;4;3,25
2102;box;cast for arm;3;3;3;3;3
2102;box;punching bag;2;3;2;3;2,5
2104;box;Desk;1;1;1;2;1,25
2104;box;Hat;1;1;1;1;1
2104;box;Shoe;1;1;1;1;1
2104;box;Boat a bad one;1;1;1;2;1,25
2104;box;Fort;1;1;1;1;1
2104;box;Drum;1;2;2;3;2
2104;box;Coffin;2;2;2;2;2
2104;box;Decor;1;1;1;1;1
2104;box;Bookshelf;2;1;1;2;1,5
2104;box;Kite;3;2;2;3;2,5
2104;box;Spaceship;1;1;1;2;1,25
2104;box;Boat;1;1;1;2;1,25
2104;box;Bathtub;1;1;2;2;1,5
2104;box;Cubby;1;1;1;2;1,25
2104;box;Ball pit;2;3;2;3;2,5
2104;box;Foot stool;1;1;1;1;1
2104;box;Cat house;1;1;1;1;1
2104;box;Computer stand;1;1;2;2;1,5
2104;box;Sign material;1;1;1;2;1,25
2106;box;Draw/color it to be a spaceship for a child to play in;2;1;1;2;1,5
2106;box;watch a cat try to fit into a smaller;1;1;2;3;1,75
2106;box;turn it into a fort;1;1;1;1;1
2106;box;turn it into a opera house for ants;5;5;3;5;4,5
2107;box;A home;1;1;1;1;1
2107;box;You can make an airplane  for a child;1;3;2;2;2
2107;box;step stool;1;1;1;1;1
2107;box;Foot rest;1;1;1;1;1
2107;box;place to hold a bunch of junk;1;1;1;1;1
2107;box;If you take it apart you can use it as a mat to break dance;1;2;2;3;2
2107;box;A hiding place when playing hide and go seek;1;1;2;3;1,75
2107;box;Use it as a table;1;1;1;1;1
2107;box;Use it as a chair;1;1;1;1;1
2108;box;table;1;1;1;1;1
2108;box;seat;1;1;1;1;1
2108;box;bed;1;1;1;1;1
2108;box;car;1;1;1;2;1,25
2108;box;canvas;1;1;1;2;1,25
2108;box;clothes;1;1;1;1;1
2108;box;shelter;1;1;1;1;1
2108;box;puppet showcase;2;3;2;3;2,5
2108;box;umbrella;1;1;1;2;1,25
2108;box;raincoat;1;1;2;2;1,5
2108;box;flotation device;3;2;2;3;2,5
2108;box;drum set;1;2;2;3;2
2108;box;book organizer;2;1;1;2;1,5
2108;box;dog house;1;1;1;1;1
2111;box;hat;1;1;1;1;1
2111;box;Shoe;1;1;1;1;1
2111;box;car if you attach wheels;1;1;1;2;1,25
2111;box;helmet;1;1;2;2;1,5
2111;box;pillow;1;1;2;2;1,5
2111;box;chair;1;1;1;1;1
2111;box;kite;3;2;2;3;2,5
2111;box;blanket;1;1;2;2;1,5
2111;box;Skirt;1;1;2;2;1,5
2111;box;flower pot;2;2;2;2;2
2111;box;hiding spot;1;1;2;2;1,5
2111;box;canvas for drawing;1;1;1;2;1,25
2111;box;staple holder;1;1;2;2;1,5
2111;box;surf board;2;2;2;3;2,25
2111;box;Dog bed;2;1;1;1;1,25
2111;box;Dog house;1;1;1;1;1
2112;box;to fill with other    one of which contains a present make sure to put things in other   so they don't know which one has the present in it;1;1;1;2;1,25
2112;box;Sliding down a rock quarry;3;1;2;3;2,25
2112;box;Holding for a Halloween costume because you're outside the;3;3;3;4;3,25
2112;box;Hiding in to scare someone not original  but definitely fun;1;1;2;2;1,5
2113;box;shoes;1;1;1;1;1
2113;box;fort;1;1;1;1;1
2113;box;as a ruler to measure with the sides of the;2;2;2;3;2,25
2113;box;castle;1;1;1;2;1,25
2113;box;boat;1;1;1;2;1,25
2113;box;umbrella;1;1;1;2;1,25
2113;box;as a shield;1;1;2;2;1,5
2113;box;planner;1;1;2;2;1,5
2113;box;draw a map;2;1;2;3;2
2113;box;drawing board;1;1;1;2;1,25
2114;box;Make 3D art;1;2;2;2;1,75
2114;box;Make a mini city with;1;1;2;4;2
2114;box;Use as a trash can;1;1;1;1;1
2114;box;Use it to decorate the walls of a child's room;1;1;2;2;1,5
2114;box;Shred it and use it as compost for a garden;3;4;2;3;3
2114;box;Build a fort;1;1;1;1;1
2114;box;Make a costume;1;1;1;2;1,25
2114;box;Use it as a separator for a garden;3;2;2;3;2,5
2115;box;Covering it in clay and making a design on it;2;2;2;3;2,25
2115;box;Filling it with mirrors and shining a light in it;2;3;3;4;3
2115;box;Putting electrical components in it to hide them the decorating the outside of it;1;1;1;2;1,25
2115;box;Using it as a way to stop a vehicle from rolling away;2;2;2;2;2
2116;box;personal movie theater;2;3;3;3;2,75
2116;box;tower;1;1;2;1;1,25
2116;box;coffin;2;2;2;2;2
2116;box;stool;1;1;1;1;1
2116;box;planter;2;2;2;2;2
2116;box;mouse trap;2;1;2;3;2
2116;box;rocket ship;2;1;2;2;1,75
2116;box;dog house;1;1;1;1;1
2117;box;use in boxing matches you must from inside your;2;4;3;3;3
2117;box;use the as stairs like clouds in Mario video games;1;3;3;4;2,75
2117;box;use   to decorate the walls;1;1;2;1;1,25
2117;box;collectable items;1;1;1;1;1
2117;box;wear the   as a costume;1;2;1;2;1,5
2117;box;make alike a book bag so you will only use book instead of book bags;2;2;3;3;2,5
2117;box;use   as a sort of sketch pad;1;2;2;2;1,75
2117;box;use a single as a reminder to always think outside the;2;3;3;3;2,75
2117;box;design a that will work as a boat;2;2;1;2;1,75
2120;box;sheet;1;2;2;2;1,75
2120;box;Put old food in;1;1;1;1;1
2120;box;Food;1;1;2;1;1,25
2120;box;mattress;1;1;1;2;1,25
2120;box;a dress;1;1;2;1;1,25
2120;box;shirt;1;1;2;1;1,25
2120;box;Shelter;1;1;1;1;1
2120;box;Cover a sunroof;2;3;2;1;2
2120;box;Workout equipment;2;1;1;2;1,5
2121;box;cinema;2;2;2;3;2,25
2121;box;storage;1;1;1;1;1
2121;box;kitchen;1;1;1;2;1,25
2121;box;fort;1;1;1;1;1
2121;box;bed;1;1;1;1;1
2121;box;car;1;1;1;2;1,25
2121;box;coffin;2;2;2;2;2
2121;box;oven;1;1;2;3;1,75
2121;box;camcorder;2;1;2;2;1,75
2121;box;freezer;1;1;2;2;1,5
2121;box;costume;1;1;1;2;1,25
2121;box;mountain;1;1;3;2;1,75
2121;box;register;1;1;2;1;1,25
2121;box;helmet;1;1;2;2;1,5
2121;box;be a robot;2;1;2;2;1,75
2121;box;bookshelf;2;1;1;2;1,5
2121;box;ship;2;1;1;2;1,5
2121;box;playhouse;1;1;1;1;1
2121;box;saloon;1;2;3;3;2,25
2121;box;transformer;1;3;2;2;2
2121;box;boat;1;1;1;2;1,25
2121;box;rocket;2;1;2;2;1,75
2121;box;submarine;2;3;2;3;2,5
2121;box;jail;2;1;2;3;2
2121;box;magic prop;1;1;1;2;1,25
2121;box;boombox;3;2;2;2;2,25
2121;box;sleigh;2;1;1;2;1,5
2121;box;igloo;3;1;2;3;2,25
2121;box;poker table;2;2;2;3;2,25
2121;box;fire truck;1;1;2;3;1,75
2121;box;space ship;1;1;1;2;1,25
2121;box;race car;1;2;1;2;1,5
2121;box;secret lab;2;3;3;3;2,75
2122;box;storage;1;1;1;1;1
2122;box;fort;1;1;1;1;1
2122;box;chair;1;1;1;1;1
2122;box;door stopper;1;1;2;1;1,25
2122;box;shield;1;1;2;2;1,5
2122;box;dollhouse;2;1;2;2;1,75
2122;box;rain hat;1;1;2;2;1,5
2122;box;hide out location;1;1;2;2;1,5
2123;box;home;1;1;1;1;1
2123;box;toy;1;1;1;1;1
2123;box;packages;1;1;1;1;1
2123;box;hat;1;1;1;1;1
2123;box;table;1;1;1;1;1
2123;box;storage;1;1;1;1;1
2123;box;fort;1;1;1;1;1
2123;box;costume;1;1;1;2;1,25
2123;box;chair;1;1;1;1;1
2123;box;holder;1;1;1;1;1
2123;box;weapon;1;1;1;1;1
2123;box;sled;1;1;1;1;1
2123;box;barrier;1;1;1;2;1,25
2123;box;flooring;1;1;2;2;1,5
2123;box;cake holder;1;1;2;1;1,25
2123;box;sun shade;2;1;2;2;1,75
2123;box;art board;1;1;2;2;1,5
2124;box;a home or place to sleep;1;1;1;1;1
2124;box;cooler;2;2;2;2;2
2124;box;recycling bin;1;1;1;1;1
2124;box;book shelve;2;1;1;2;1,5
2125;box;TOILET;2;1;1;1;1,25
2125;box;ROBOT TORSO;2;1;2;2;1,75
2125;box;PUPPET STAGE;2;3;2;3;2,5
2125;box;SHIPPING CRATE FOR A LIZARD;2;1;1;3;1,75
2125;box;PIGGY BANK;1;2;2;3;2
2125;box;MEDAL FOR LAST PLACE;3;4;4;4;3,75
2125;box;FURNITURE IN RECENTLY MOVED INTO HOUSE;1;1;2;2;1,5
2125;box;PANTS FOR HOBO;1;2;3;3;2,25
2126;box;Toy;1;1;1;1;1
2126;box;hat;1;1;1;1;1
2126;box;seat;1;1;1;1;1
2126;box;seat;1;1;1;1;1
2126;box;Restaurant;2;1;2;1;1,5
2126;box;purse;1;1;2;1;1,25
2126;box;dress;1;1;2;2;1,5
2126;box;belt;2;2;2;2;2
2126;box;pillow;1;1;2;2;1,5
2126;box;prop;1;2;2;3;2
2126;box;sunroof;1;3;2;3;2,25
2126;box;cushion;2;1;2;2;1,75
2126;box;bracelet;1;1;2;1;1,25
2126;box;footwear;1;1;2;1;1,25
2126;box;stress reliever;2;2;1;3;2
2126;box;arm rest;2;1;2;3;2
2126;box;sun blocker;2;1;2;2;1,75
2126;box;Stepping stool;1;1;1;1;1
2126;box;foot support;1;1;1;1;1
2126;box;exercise equipment;2;2;1;1;1,5
2126;box;back support;2;2;2;3;2,25
2126;box;Vacation home;1;1;3;3;2
2128;box;a place to put stuff on;1;1;1;1;1
2128;box;broken down can be used to break dance;1;2;2;3;2
2128;box;a castle;1;1;2;2;1,5
2128;box;a big metal  can trap a large dinosaur;3;3;3;3;3
2128;box;a drawing board;1;1;2;2;1,5
2130;box;ball;1;1;2;1;1,25
2130;box;hat;1;1;1;1;1
2130;box;house;1;1;1;1;1
2130;box;coffin;2;2;2;2;2
2130;box;bowl;1;1;1;2;1,25
2130;box;pillow;1;1;2;2;1,5
2130;box;step;1;1;1;1;1
2130;box;umbrella;1;1;1;2;1,25
2131;box;to build a mini city;2;3;3;3;2,75
2131;box;costume;1;1;1;2;1,25
2131;box;step stool;1;1;1;1;1
2131;box;Hiding place;1;1;2;2;1,5
2131;box;watch movies in complete darkness;3;2;3;4;3
2131;box;drawing board;1;1;1;2;1,25
2133;box;unfold to cover a window to block out the sun;2;1;2;1;1,5
2133;box;stack to make a play castle and/or thrown;1;2;2;3;2
2133;box;make a pretend car for a child;1;1;1;2;1,25
2133;box;To make a play house;2;1;1;2;1,5
2133;box;use as a goal for a ball game;3;1;2;2;2
2134;box;MAKE A SMALL ROOM FOR BABY TO PLAY;2;1;1;3;1,75
2134;box;MAKE THE TO KEEP CHICK;2;1;3;2;2
2135;box;COFEE TABLE;1;1;2;2;1,5
2136;box;HIDING SPOT;1;1;2;2;1,5
2136;box;CAT BED;1;1;1;1;1
2136;box;DOG BED;2;1;1;1;1,25
2136;box;HELMENT  HAT  INSTRUMENT;1;1;2;2;1,5
2137;box;private secret keeper;1;2;2;3;2
2137;box;breath retainer;2;3;3;4;3
2137;box;stepper;1;1;1;1;1
2137;box;wrist prop for nail shops;3;3;3;3;3
2137;box;eye rest;1;1;2;2;1,5
2139;box;Hat;1;1;1;1;1
2139;box;Storage;1;1;1;1;1
2139;box;Container;1;1;1;1;1
2139;box;Drum;1;2;2;3;2
2139;box;Seat;1;1;1;1;1
2139;box;Canvas;1;1;1;2;1,25
2139;box;Weight;2;1;2;1;1,5
2139;box;Speaker;2;1;2;2;1,75
2139;box;Holder;1;1;1;1;1
2139;box;Picture frame;2;2;2;3;2,25
2139;box;Exercise equipment;2;2;1;1;1,5
2141;box;A fort;1;1;1;1;1
2141;box;A seat;1;1;1;1;1
2141;box;A house;1;1;1;1;1
2141;box;A costume;1;1;1;2;1,25
2141;box;A train;1;1;2;3;1,75
2141;box;A rocket ship;1;1;2;2;1,5
2142;box;Use as food trays;2;1;2;3;2
2142;box;baby chicken incubator;1;4;3;3;2,75
2142;box;sculptures;1;1;2;2;1,5
2142;box;Make a skyscraper;1;1;2;3;1,75
2142;box;Butterfly catcher;3;3;3;4;3,25
2142;box;Foot rest;1;1;1;1;1
2143;box;break it down and break dance on it;1;2;2;3;2
2143;box;table;1;1;1;1;1
2143;box;house for someone/something;1;1;1;1;1
2143;box;break up and use as plates;2;1;2;2;1,75
2143;box;fort/ playhouse;1;1;1;1;1
2143;box;hide a body in it;1;1;2;2;1,5
2143;box;to give birth in;2;3;3;3;2,75
2144;box;Hat;1;1;1;1;1
2144;box;Shoes;1;1;1;1;1
2144;box;House;1;1;1;1;1
2144;box;Car;1;1;1;2;1,25
2144;box;To plant fruits and veggies;2;3;1;2;2
2144;box;Pants;1;1;2;1;1,25
2144;box;To sit in for hang gliding;3;3;3;4;3,25
2144;box;Chair;1;1;1;1;1
2144;box;Water raft;2;3;2;3;2,5
2144;box;book bag;2;1;2;2;1,75
2146;box;glove;1;1;2;3;1,75
2146;box;hat;1;1;1;1;1
2146;box;shoes;1;1;1;1;1
2146;box;seat;1;1;1;1;1
2146;box;vehicle;2;1;1;2;1,5
2146;box;instrument;1;1;2;2;1,5
2146;box;clothes;1;1;1;1;1
2146;box;weapon;1;1;1;1;1
2146;box;armor;1;1;2;2;1,5
2146;box;ear cuffs;2;1;3;2;2
2146;box;shield;1;1;2;2;1,5
2146;box;art making tool aka brush  pen etc.;1;1;2;2;1,5
2148;box;hat;1;1;1;1;1
